A38BYDXA5NBAUU,B00JJ2KSL6,5.0,1400803200
A293YR0IFFDTJ8,B00004RKCU,5.0,1400889600
AM4VIUMFBO2Q6,B0001GUDRI,4.0,1400889600
A513VEBQYIFTV,B0002YVDHS,5.0,1400889600
A1JQDCX4LDKBZ3,B0008F5JFI,3.0,1400889600
A16A53XJMYEYJ2,B000BFJE8S,5.0,1400889600
A2ONGF2O7ASKRF,B000NJJ1MQ,5.0,1400889600
A38MJ7UT6M799I,B000QR6VXW,5.0,1400889600
ALHWZSTAELK9I,B000RSOV50,5.0,1400889600
A307Y3LMCVEZS1,B000U204W2,5.0,1400889600
A36B7TZNERS5IW,B000UD4YOK,4.0,1400889600
A3S3R88HA0HZG3,B000VACVPG,5.0,1400889600
AL2AR87CTYXDU,B000VK6ZGM,5.0,1400889600
A209ARC6C1DJHJ,B001005QL2,5.0,1400889600
A1M1KGKX9WQOIU,B0015012ZQ,5.0,1400889600
APCIMKHYU9NCB,B0018LGZ04,5.0,1400889600
AJ5PM5H75U2A9,B0019CQL60,5.0,1400889600
A307Y3LMCVEZS1,B001BVVUZQ,5.0,1400889600
A4YEJSFAN8RP7,B001CMLAZ4,5.0,1400889600
A3K48SUR0054EK,B001DZMBY4,5.0,1400889600
A21GX99SJHL7DF,B001GLWL0O,4.0,1400889600
A2ONGF2O7ASKRF,B001PTT5JM,5.0,1400889600
ACMU5S7P1WLDW,B001QFYPYK,5.0,1400889600
A9AN5RKSPJWOV,B002BYDNLQ,5.0,1400889600
A2WYCJOJY6QSJI,B002FCNLHK,4.0,1400889600
A1VLYR3YFAU1X4,B002GZLCHM,5.0,1400889600
A1MZL91Z44RN06,B002MPPT4I,5.0,1400889600
AWTSF7OQL8QM8,B002T5O5LO,5.0,1400889600
ALHWZSTAELK9I,B002XM5G70,4.0,1400889600
A19G07C8LV4UHV,B002YEWHCE,5.0,1400889600
A3RR2P5IS3DGPR,B002YXPITY,5.0,1400889600
A1AEPMPA12GUJ7,B0037NXKY0,3.0,1400889600
A27ADCSD15F3GL,B0037NXP2M,5.0,1400889600
A25ZT9YI89CE6P,B003P2UMP8,3.0,1400889600
A1B742SBARPC7S,B003TOBM1K,5.0,1400889600
AFBHHGKL81PDH,B004I1QILC,4.0,1400889600
A1VLYR3YFAU1X4,B004WIWOHI,5.0,1400889600
A2UEH0U5CV3053,B0050CRG9Q,5.0,1400889600
A16A53XJMYEYJ2,B0061FY004,4.0,1400889600
A32UJOTFMGTIX9,B0073COMUW,4.0,1400889600
A3GOXPI8N9IK1B,B007ZOMKJ8,5.0,1400889600
A18WUUFY45DOWA,B00816PZ8W,5.0,1400889600
A3TCYFQ5N527U3,B008BXXOHE,3.0,1400889600
A1ESYDFN2ENWIN,B008NNZSI0,5.0,1400889600
A3W0LJGJA9TMMA,B008WHBDQI,5.0,1400889600
A3UH5TBDOCQN9G,B008YW27O8,5.0,1400889600
A11OTLEDSW8ZXD,B00A13M9D2,5.0,1400889600
A3TBMGNSEQBWIL,B00BH0AOWQ,5.0,1400889600
ASB4QQBKZD6W2,B00CPTD5AQ,4.0,1400889600
A2BLFCOPSMBOZ9,B00DRP2UOO,5.0,1400889600
A2LPJXTHM87Y1B,B00DSJWCZQ,5.0,1400889600
A3W0LJGJA9TMMA,B00EK6L446,5.0,1400889600
A28I98PKHZZKVB,B00FFZQ0W2,5.0,1400889600
A3HPCRD9RX351S,B00GLM6VG8,5.0,1400889600
A3JV071KO43Q5X,B00GM477G8,4.0,1400889600
A1DGB6HY5C7LXU,B00GRL1R3K,5.0,1400889600
A1XDAUHSVADHW5,B00GRL1R3K,5.0,1400889600
A26KXNN6H1IL0I,B00GWBYDTU,3.0,1400889600
A4YEJSFAN8RP7,B00H0FO6BC,4.0,1400889600
A1EVV74UQYVKRY,B00HCQUINY,4.0,1400889600
A3OEIPLU13BEW2,B00HUCUHLI,5.0,1400889600
A20H1M28WLI9J2,B00HUZCY5W,5.0,1400889600
AZD8SMNGQI98O,B00HUZCY5W,5.0,1400889600
A11I1I9QLMAM1A,B00HUZCY5W,5.0,1400889600
A9GIGJUB98JNR,B00I1G4Q7S,3.0,1400889600
A26KXNN6H1IL0I,B00I1G4T02,3.0,1400889600
A28CCN6VYHRUKS,B00INEF514,4.0,1400889600
A3GGUBZMTQD1B9,B00IR57120,5.0,1400889600
AKPYS9VSM3LNX,B00IR57120,2.0,1400889600
ACN76NFHYL6JK,B00IR57120,4.0,1400889600
A23NSKTMSPPBTR,B00IR57120,4.0,1400889600
A1EXGL6L0QQ0M5,B00J3PMTLG,5.0,1400889600
A17J1RTEW4YWYQ,B00002242E,1.0,1400976000
A1179PZMSVB2AL,B0000225HZ,4.0,1400976000
A3HV7YU81QALGE,B0000225VV,5.0,1400976000
A33HFLRTNK8C14,B00004TUCV,5.0,1400976000
AAWRFZ7RTPH3K,B00004TUCV,5.0,1400976000
A2LTEAUTDYHS85,B00004U4N4,5.0,1400976000
AAWRFZ7RTPH3K,B00006HU78,5.0,1400976000
A1ULJORV1LN39U,B0001IX7TW,5.0,1400976000
A5NVARJ25PN26,B0001ZI560,5.0,1400976000
A3AS9V71ABDZB2,B0002V37ZM,5.0,1400976000
A2SPB69J1ZTYIG,B0002YPZKY,5.0,1400976000
A27NKDSY5J9MEB,B0009V1WUM,5.0,1400976000
A15ISM282Y2YNM,B0009WRKUM,5.0,1400976000
A1MNX0HKE40X7W,B000BOAQUE,5.0,1400976000
A3C4B3HETN9YEJ,B000BOCAB2,1.0,1400976000
A1MNX0HKE40X7W,B000BP7WBO,5.0,1400976000
A2LP6437B7IXHV,B000G7RRPS,5.0,1400976000
A3G890SZI89TS0,B000IKK0OI,5.0,1400976000
A20L0PU11EVJCR,B000IZY4PO,5.0,1400976000
A20L0PU11EVJCR,B000J2DI2Q,5.0,1400976000
A36NVZ8ZAR75IM,B000N216SU,5.0,1400976000
A3CJGCQI6RKRNJ,B000PEURIQ,1.0,1400976000
A208B9JQOJSJX0,B000VBGG5Q,5.0,1400976000
A1E46FFX6HMHS,B000WGBNCQ,3.0,1400976000
AVOUK4QAS1J6I,B000WUB2JQ,3.0,1400976000
A2O0KHXZTI00X7,B0014YTBGA,5.0,1400976000
A3GBLCYK7DZAQW,B0015C4YFO,1.0,1400976000
A8XMKWFNT44JR,B0015D3UD0,5.0,1400976000
A21QMKEYLB803B,B0015ROPTO,5.0,1400976000
A17J1RTEW4YWYQ,B0017IH0V6,5.0,1400976000
A3IXYPDWFPWXUQ,B0017L9Q9C,5.0,1400976000
A3EZL2BG76QU2S,B001FA9SBG,5.0,1400976000
A3ITGU547OZ8FB,B001GN8CJ6,5.0,1400976000
